id	id_student	id_edu_subject	chemestry	score	result
1442	27	54	1	76	Хорошо
1443	27	55	1	80	Хорошо
1444	27	3	1	77	Зачтено
1445	27	56	1	77	Хорошо
1446	27	4	1	76	Хорошо
1447	27	6	1	70	Зачтено
1448	27	17	1	100	Зачтено
1449	27	57	1	61	Удовлетворительно
1450	27	58	2	96	Отлично
1451	27	1	2	92	Отлично
1452	27	59	2	81	Хорошо
1453	27	60	2	78	Хорошо
1454	27	11	2	77	Зачтено
1455	27	61	2	91	Отлично
1456	27	6	2	80	Зачтено
1457	27	62	2	80	Хорошо
1458	27	63	2	100	Отлично
1459	27	16	2	100	Отлично
1460	27	21	3	80	Хорошо
1461	27	64	3	84	Хорошо
1462	27	66	3	100	Зачтено
1463	27	67	3	100	Отлично
1464	27	6	3	80	Зачтено
1465	27	68	3	77	Хорошо
1466	27	402	3	81	Хорошо
1467	27	69	3	93	Отлично
1468	27	405	4	99	Отлично
1469	27	70	4	91	Отлично
1470	27	71	4	94	Зачтено
1471	27	73	4	80	Хорошо
1472	27	74	4	93	Отлично
1473	27	6	4	80	Зачтено
1474	27	75	4	100	Отлично
1475	27	76	4	76	Хорошо
1476	27	16	4	50	Не атеестован
1477	27	77	4	93	Отлично
1478	27	78	5	0	Не атеестован
1479	27	79	5	5	Не атеестован
1480	27	80	5	10	Не атеестован
1481	27	81	5	21	Не атеестован
1482	27	82	5	9	Не атеестован
1483	27	6	5	80	Зачтено
1484	27	413	5	40	Не атеестован
1485	27	84	5	20	Не атеестован
1486	27	85	6	0	Не атеестован
1487	27	86	6	40	Не атеестован
1488	27	87	6	0	Не атеестован
1489	27	6	6	80	Зачтено
1490	27	88	6	0	Не атеестован
1491	27	90	6	0	Не атеестован
1492	28	1	1	91	Отлично
1493	28	2	1	96	Отлично
1494	28	3	1	82	Зачтено
1495	28	4	1	77	Хорошо
1496	28	5	1	76	Зачтено
1497	28	6	1	96	Зачтено
1498	28	7	1	100	Зачтено
1499	28	8	1	91	Отлично
1500	28	10	2	85	Зачтено
1501	28	149	2	91	Отлично
1502	28	11	2	85	Зачтено
1503	28	12	2	80	Хорошо
1504	28	150	2	78	Хорошо
1505	28	14	2	92	Зачтено
1506	28	151	2	91	Отлично
1507	28	6	2	86	Зачтено
1508	28	16	2	100	Отлично
1509	28	17	2	80	Зачтено
1510	28	18	2	95	Отлично
1511	28	19	2	79	Хорошо
1512	28	20	3	76	Зачтено
1513	28	21	3	76	Хорошо
1514	28	152	3	91	Отлично
1515	28	6	3	86	Зачтено
1516	28	24	3	76	Хорошо
1517	28	25	3	77	Хорошо
1518	28	26	3	83	Хорошо
1519	28	153	3	78	Хорошо
1520	28	28	4	80	Зачтено
1521	28	29	4	94	Отлично
1522	28	154	4	71	Зачтено
1523	28	30	4	100	Зачтено
1524	28	155	4	80	Хорошо
1525	28	32	4	76	Зачтено
1526	28	34	4	88	Хорошо
1527	28	6	4	100	Зачтено
1528	28	156	4	91	Отлично
1529	28	23	4	92	Зачтено
1530	28	157	4	92	Зачтено
1531	28	16	4	91	Отлично
1532	28	77	4	93	Отлично
1533	28	39	5	83	Хорошо
1534	28	40	5	85	Зачтено
1535	28	158	5	76	Хорошо
1536	28	159	5	91	Зачтено
1537	28	160	5	99	Отлично
1538	28	6	5	86	Зачтено
1539	28	44	5	89	Зачтено
1540	28	161	5	76	Зачтено
1541	28	45	5	63	Удовлетворительно
1542	28	162	6	37	Не атеестован
1543	28	163	6	32	Не атеестован
1544	28	31	6	36	Не атеестован
1545	28	164	6	30	Не атеестован
1546	28	6	6	10	Не атеестован
1547	28	165	6	35	Не атеестован
1548	28	166	6	8	Не атеестован
1549	28	167	6	40	Не атеестован
1550	29	1	1	93	Отлично
1551	29	389	1	77	Хорошо
1552	29	267	1	61	Удовлетворительно
1553	29	390	1	82	Хорошо
1554	29	391	1	95	Отлично
1555	29	392	1	82	Зачтено
1556	29	3	1	76	Зачтено
1557	29	11	1	77	Зачтено
1558	29	21	1	78	Хорошо
1559	29	12	1	92	Отлично
1560	29	268	1	77	Хорошо
1561	29	298	1	62	Удовлетворительно
1562	29	393	1	92	Отлично
1563	29	304	1	80	Зачтено
1564	29	394	1	80	Хорошо
1565	29	6	1	76	Зачтено
1566	29	122	1	76	Хорошо
1567	29	7	1	70	Зачтено
1568	29	395	1	76	Хорошо
1569	29	396	1	82	Хорошо
1570	29	397	1	80	Хорошо
1571	29	63	1	76	Хорошо
1572	29	16	1	76	Хорошо
1573	29	17	1	79	Зачтено
1574	29	317	1	83	Хорошо
1575	29	398	2	18	Не атеестован
1576	29	4	2	20	Не атеестован
1577	29	14	2	15	Не атеестован
1578	29	5	2	40	Не атеестован
1579	29	294	2	10	Не атеестован
1580	29	23	2	16	Не атеестован
1581	29	399	2	0	Не атеестован
1582	29	125	2	8	Не атеестован
1583	30	1	1	80	Хорошо
1584	30	2	1	61	Удовлетворительно
1585	30	3	1	76	Зачтено
1586	30	4	1	76	Хорошо
1587	30	5	1	69	Удовлетворительно
1588	30	6	1	70	Зачтено
1589	30	7	1	61	Зачтено
1590	30	8	1	80	Хорошо
1591	30	9	2	61	Удовлетворительно
1592	30	10	2	61	Зачтено
1593	30	11	2	64	Зачтено
1594	30	12	2	65	Удовлетворительно
1595	30	13	2	77	Хорошо
1596	30	14	2	62	Зачтено
1597	30	15	2	65	Зачтено
1598	30	6	2	70	Зачтено
1599	30	16	2	91	Отлично
1600	30	17	2	73	Зачтено
1601	30	18	2	61	Удовлетворительно
1602	30	19	2	76	Хорошо
1603	30	20	3	68	Зачтено
1604	30	21	3	62	Удовлетворительно
1605	30	22	3	72	Зачтено
1606	30	6	3	67	Зачтено
1607	30	23	3	69	Зачтено
1608	30	24	3	66	Удовлетворительно
1609	30	25	3	71	Удовлетворительно
1610	30	26	3	64	Удовлетворительно
1611	30	27	3	77	Хорошо
1612	30	28	4	70	Зачтено
1613	30	29	4	64	Удовлетворительно
1614	30	30	4	78	Зачтено
1615	30	31	4	65	Зачтено
1616	30	32	4	61	Зачтено
1617	30	33	4	63	Удовлетворительно
1618	30	34	4	69	Удовлетворительно
1619	30	6	4	65	Зачтено
1620	30	35	4	76	Хорошо
1621	30	36	4	61	Удовлетворительно
1622	30	16	4	91	Отлично
1623	30	37	4	90	Зачтено
1624	30	38	5	77	Хорошо
1625	30	39	5	62	Удовлетворительно
1626	30	40	5	61	Зачтено
1627	30	41	5	35	Не атеестован
1628	30	6	5	90	Зачтено
1629	30	42	5	76	Зачтено
1630	30	43	5	61	Удовлетворительно
1631	30	44	5	78	Зачтено
1632	30	45	5	62	Удовлетворительно
1633	30	46	6	25	Не атеестован
1634	30	47	6	0	Не атеестован
1635	30	48	6	20	Не атеестован
1636	30	49	6	15	Не атеестован
1637	30	50	6	12	Не атеестован
1638	30	51	6	13	Не атеестован
1639	30	6	6	0	Не атеестован
1640	30	52	6	10	Не атеестован
1641	30	53	6	3	Не атеестован
1642	31	266	1	78	Хорошо
1643	31	267	1	63	Удовлетворительно
1644	31	3	1	61	Зачтено
1645	31	268	1	61	Удовлетворительно
1646	31	6	1	85	Зачтено
1647	31	239	1	61	Удовлетворительно
1648	31	17	1	83	Зачтено
1649	31	269	1	61	Удовлетворительно
1650	31	1	2	96	Отлично
1651	31	270	2	85	Хорошо
1652	31	271	2	96	Зачтено
1653	31	11	2	61	Зачтено
1654	31	12	2	61	Удовлетворительно
1655	31	272	2	81	Хорошо
1656	31	5	2	90	Зачтено
1657	31	6	2	100	Зачтено
1658	31	122	2	91	Отлично
1659	31	23	2	76	Зачтено
1660	31	16	2	95	Отлично
1661	31	273	2	65	Удовлетворительно
1662	31	21	3	61	Удовлетворительно
1663	31	4	3	61	Удовлетворительно
1664	31	14	3	76	Зачтено
1665	31	6	3	70	Зачтено
1666	31	274	3	92	Отлично
1667	31	275	3	61	Удовлетворительно
1668	31	276	3	61	Удовлетворительно
1669	31	125	3	76	Хорошо
1670	31	277	4	93	Зачтено
1671	31	278	4	92	Отлично
1672	31	279	4	95	Зачтено
1673	31	280	4	82	Хорошо
1674	31	6	4	91	Зачтено
1675	31	281	4	70	Удовлетворительно
1676	31	7	4	62	Зачтено
1677	31	282	4	70	Зачтено
1678	31	283	4	83	Зачтено
1679	31	16	4	80	Хорошо
1680	31	77	4	80	Хорошо
1681	31	284	4	92	Зачтено
1682	31	80	5	62	Удовлетворительно
1683	31	285	5	61	Удовлетворительно
1684	31	286	5	93	Зачтено
1685	31	287	5	80	Зачтено
1686	31	288	5	76	Хорошо
1687	31	6	5	61	Зачтено
1688	31	289	5	61	Удовлетворительно
1689	31	290	5	80	Зачтено
1690	31	291	5	61	Удовлетворительно
1691	31	292	6	40	Не атеестован
1692	31	6	6	0	Не атеестован
1693	31	293	6	33	Не атеестован
1694	31	294	6	15	Не атеестован
1695	31	295	6	35	Не атеестован
1696	31	296	6	40	Не атеестован
1697	31	297	6	38	Не атеестован
1698	32	54	1	61	Удовлетворительно
1699	32	55	1	80	Хорошо
1700	32	3	1	76	Зачтено
1701	32	56	1	61	Удовлетворительно
1702	32	4	1	90	Хорошо
1703	32	6	1	76	Зачтено
1704	32	17	1	70	Зачтено
1705	32	57	1	61	Удовлетворительно
1706	32	58	2	61	Удовлетворительно
1707	32	1	2	80	Хорошо
1708	32	59	2	61	Удовлетворительно
1709	32	11	2	61	Зачтено
1710	32	61	2	61	Удовлетворительно
1711	32	6	2	76	Зачтено
1712	32	62	2	61	Удовлетворительно
1713	32	400	2	65	Удовлетворительно
1714	32	63	2	80	Хорошо
1715	32	16	2	99	Отлично
1716	32	21	3	65	Удовлетворительно
1717	32	64	3	61	Удовлетворительно
1718	32	401	3	63	Удовлетворительно
1719	32	6	3	76	Зачтено
1720	32	68	3	61	Удовлетворительно
1721	32	402	3	69	Удовлетворительно
1722	32	403	3	91	Зачтено
1723	32	404	3	80	Хорошо
1724	32	405	4	68	Удовлетворительно
1725	32	71	4	61	Зачтено
1726	32	406	4	100	Отлично
1727	32	407	4	76	Хорошо
1728	32	6	4	70	Зачтено
1729	32	76	4	61	Удовлетворительно
1730	32	408	4	86	Хорошо
1731	32	409	4	68	Удовлетворительно
1732	32	16	4	96	Отлично
1733	32	77	4	70	Удовлетворительно
1734	32	81	5	76	Зачтено
1735	32	410	5	62	Удовлетворительно
1736	32	6	5	76	Зачтено
1737	32	411	5	76	Хорошо
1738	32	412	5	77	Хорошо
1739	32	413	5	68	Удовлетворительно
1740	32	414	5	78	Хорошо
1741	32	415	5	82	Зачтено
1742	32	416	6	25	Не атеестован
1743	32	85	6	30	Не атеестован
1744	32	86	6	40	Не атеестован
1745	32	87	6	20	Не атеестован
1746	32	417	6	20	Не атеестован
1747	32	6	6	0	Не атеестован
1748	33	91	1	91	Отлично
1749	33	3	1	100	Зачтено
1750	33	92	1	98	Отлично
1751	33	14	1	84	Зачтено
1752	33	93	1	96	Отлично
1753	33	6	1	96	Зачтено
1754	33	7	1	95	Зачтено
1755	33	23	1	95	Зачтено
1756	33	8	1	91	Отлично
1757	33	1	2	94	Отлично
1758	33	94	2	98	Отлично
1759	33	11	2	100	Зачтено
1760	33	12	2	93	Отлично
1761	33	95	2	100	Зачтено
1762	33	5	2	90	Зачтено
1763	33	6	2	100	Зачтено
1764	33	96	2	86	Зачтено
1765	33	16	2	100	Отлично
1766	33	17	2	80	Зачтено
1767	33	97	2	91	Зачтено
1768	33	100	2	99	Отлично
1769	33	19	2	92	Отлично
1770	33	98	3	80	Зачтено
1771	33	21	3	100	Отлично
1772	33	4	3	98	Отлично
1773	33	334	3	100	Зачтено
1774	33	111	3	93	Отлично
1775	33	6	3	61	Зачтено
1776	33	68	3	93	Отлично
1777	33	101	3	95	Отлично
1778	33	102	4	96	Отлично
1779	33	103	4	96	Отлично
1780	33	118	4	98	Отлично
1781	33	104	4	62	Зачтено
1782	33	107	4	93	Отлично
1783	33	6	4	96	Зачтено
1784	33	108	4	94	Отлично
1785	33	16	4	100	Отлично
1786	33	335	4	90	Зачтено
1787	33	336	4	61	Зачтено
1788	33	18	4	97	Отлично
1789	33	99	5	96	Зачтено
1790	33	113	5	91	Зачтено
1791	33	6	5	86	Зачтено
1792	33	337	5	100	Отлично
1793	33	24	5	100	Отлично
1794	33	114	5	77	Зачтено
1795	33	45	5	100	Отлично
1796	33	115	6	30	Не атеестован
1797	33	39	6	40	Не атеестован
1798	33	116	6	40	Не атеестован
1799	33	117	6	30	Не атеестован
1800	33	105	6	39	Не атеестован
1801	33	6	6	35	Не атеестован
1802	33	77	6	40	Не атеестован
1803	33	119	6	40	Не атеестован
1804	34	3	1	93	Зачтено
1805	34	12	1	61	Удовлетворительно
1806	34	4	1	95	Отлично
1807	34	268	1	91	Отлично
1808	34	298	1	92	Отлично
1809	34	356	1	94	Отлично
1810	34	6	1	64	Зачтено
1811	34	23	1	91	Зачтено
1812	34	11	2	98	Зачтено
1813	34	14	2	70	Зачтено
1814	34	298	2	91	Отлично
1815	34	357	2	65	Зачтено
1816	34	5	2	70	Зачтено
1817	34	6	2	66	Зачтено
1818	34	300	2	76	Хорошо
1819	34	7	2	61	Зачтено
1820	34	44	2	91	Отлично
1821	34	16	2	100	Отлично
1822	34	17	2	83	Зачтено
1823	34	77	2	83	Хорошо
1824	34	125	2	66	Удовлетворительно
1825	34	21	3	81	Хорошо
1826	34	92	3	91	Отлично
1827	34	302	3	78	Зачтено
1828	34	303	3	91	Зачтено
1829	34	304	3	91	Зачтено
1830	34	6	3	61	Зачтено
1831	34	305	3	71	Зачтено
1832	34	306	3	78	Хорошо
1833	34	307	3	96	Отлично
1834	34	308	4	91	Отлично
1835	34	309	4	93	Отлично
1836	34	311	4	91	Отлично
1837	34	358	4	97	Отлично
1838	34	312	4	90	Зачтено
1839	34	6	4	100	Зачтено
1840	34	122	4	76	Хорошо
1841	34	313	4	85	Зачтено
1842	34	314	4	95	Отлично
1843	34	315	4	92	Зачтено
1844	34	316	4	92	Отлично
1845	34	16	4	100	Отлично
1846	34	1	5	76	Хорошо
1847	34	318	5	78	Хорошо
1848	34	319	5	91	Зачтено
1849	34	359	5	85	Хорошо
1850	34	251	5	85	Зачтено
1851	34	320	5	91	Отлично
1852	34	6	5	96	Зачтено
1853	34	43	5	76	Хорошо
1854	34	360	5	91	Отлично
1855	34	361	6	29	Не атеестован
1856	34	323	6	15	Не атеестован
1857	34	324	6	30	Не атеестован
1858	34	362	6	20	Не атеестован
1859	34	327	6	40	Не атеестован
1860	34	6	6	10	Не атеестован
1861	34	328	6	32	Не атеестован
1862	34	329	6	24	Не атеестован
1863	34	363	6	20	Не атеестован
1864	34	317	6	29	Не атеестован
1865	35	91	1	91	Отлично
1866	35	3	1	80	Зачтено
1867	35	92	1	91	Отлично
1868	35	14	1	78	Зачтено
1869	35	33	1	76	Хорошо
1870	35	6	1	76	Зачтено
1871	35	7	1	94	Зачтено
1872	35	23	1	93	Зачтено
1873	35	125	1	78	Хорошо
1874	35	1	2	91	Отлично
1875	35	94	2	91	Отлично
1876	35	10	2	85	Зачтено
1877	35	30	2	91	Зачтено
1878	35	11	2	71	Зачтено
1879	35	12	2	91	Отлично
1880	35	4	2	95	Отлично
1881	35	418	2	91	Зачтено
1882	35	5	2	100	Зачтено
1883	35	6	2	100	Зачтено
1884	35	16	2	100	Отлично
1885	35	17	2	73	Зачтено
1886	35	419	2	94	Отлично
1887	35	98	3	100	Зачтено
1888	35	20	3	96	Зачтено
1889	35	21	3	91	Отлично
1890	35	235	3	80	Хорошо
1891	35	6	3	100	Зачтено
1892	35	25	3	100	Отлично
1893	35	27	3	100	Отлично
1894	35	45	3	78	Хорошо
1895	35	77	3	95	Отлично
1896	35	420	4	93	Отлично
1897	35	102	4	94	Отлично
1898	35	421	4	92	Зачтено
1899	35	31	4	77	Зачтено
1900	35	311	4	100	Отлично
1901	35	106	4	78	Зачтено
1902	35	6	4	100	Зачтено
1903	35	422	4	91	Отлично
1904	35	36	4	98	Отлично
1905	35	399	4	100	Отлично
1906	35	16	4	91	Отлично
1907	35	423	4	80	Хорошо
1908	35	39	5	98	Отлично
1909	35	40	5	99	Зачтено
1910	35	128	5	82	Хорошо
1911	35	105	5	84	Хорошо
1912	35	197	5	70	Зачтено
1913	35	6	5	100	Зачтено
1914	35	42	5	95	Зачтено
1915	35	424	5	91	Отлично
1916	35	164	6	36	Не атеестован
1917	35	425	6	36	Не атеестован
1918	35	6	6	40	Не атеестован
1919	35	52	6	30	Не атеестован
1920	35	426	6	40	Не атеестован
1921	35	427	6	35	Не атеестован
1922	36	91	1	91	Отлично
1923	36	3	1	100	Зачтено
1924	36	92	1	91	Отлично
1925	36	14	1	90	Зачтено
1926	36	93	1	91	Отлично
1927	36	6	1	91	Зачтено
1928	36	7	1	78	Зачтено
1929	36	23	1	98	Зачтено
1930	36	8	1	91	Отлично
1931	36	1	2	98	Отлично
1932	36	94	2	95	Отлично
1933	36	11	2	100	Зачтено
1934	36	12	2	91	Отлично
1935	36	4	2	98	Отлично
1936	36	95	2	61	Зачтено
1937	36	5	2	70	Зачтено
1938	36	6	2	76	Зачтено
1939	36	96	2	85	Зачтено
1940	36	16	2	100	Отлично
1941	36	17	2	83	Зачтено
1942	36	97	2	95	Зачтено
1943	36	19	2	91	Отлично
1944	36	98	3	91	Зачтено
1945	36	99	3	100	Зачтено
1946	36	21	3	100	Отлично
1947	36	6	3	65	Зачтено
1948	36	24	3	93	Отлично
1949	36	68	3	97	Отлично
1950	36	100	3	97	Отлично
1951	36	101	3	94	Отлично
1952	36	102	4	91	Отлично
1953	36	103	4	91	Отлично
1954	36	104	4	98	Зачтено
1955	36	105	4	91	Отлично
1956	36	106	4	70	Зачтено
1957	36	107	4	95	Отлично
1958	36	6	4	85	Зачтено
1959	36	108	4	95	Отлично
1960	36	16	4	100	Отлично
1961	36	18	4	92	Отлично
1962	36	109	5	100	Зачтено
1963	36	110	5	61	Зачтено
1964	36	111	5	94	Отлично
1965	36	112	5	98	Зачтено
1966	36	113	5	91	Зачтено
1967	36	6	5	95	Зачтено
1968	36	114	5	78	Зачтено
1969	36	45	5	80	Хорошо
1970	36	77	5	98	Отлично
1971	36	115	6	20	Не атеестован
1972	36	39	6	38	Не атеестован
1973	36	116	6	24	Не атеестован
1974	36	117	6	31	Не атеестован
1975	36	118	6	3	Не атеестован
1976	36	6	6	16	Не атеестован
1977	36	119	6	33	Не атеестован
1978	36	120	6	35	Не атеестован
1979	37	91	1	91	Отлично
1980	37	3	1	78	Зачтено
1981	37	92	1	91	Отлично
1982	37	14	1	90	Зачтено
1983	37	93	1	96	Отлично
1984	37	6	1	95	Зачтено
1985	37	7	1	100	Зачтено
1986	37	23	1	75	Зачтено
1987	37	8	1	79	Хорошо
1988	37	1	2	96	Отлично
1989	37	94	2	87	Хорошо
1990	37	11	2	91	Зачтено
1991	37	12	2	80	Хорошо
1992	37	95	2	64	Зачтено
1993	37	5	2	100	Зачтено
1994	37	6	2	91	Зачтено
1995	37	96	2	93	Зачтено
1996	37	16	2	100	Отлично
1997	37	17	2	80	Зачтено
1998	37	97	2	91	Зачтено
1999	37	100	2	81	Хорошо
2000	37	19	2	83	Хорошо
2001	37	98	3	100	Зачтено
2002	37	21	3	91	Отлично
2003	37	4	3	94	Отлично
2004	37	428	3	80	Зачтено
2005	37	111	3	76	Хорошо
2006	37	6	3	80	Зачтено
2007	37	68	3	95	Отлично
2008	37	101	3	92	Отлично
2009	37	102	4	91	Отлично
2010	37	103	4	76	Хорошо
2011	37	118	4	80	Хорошо
2012	37	429	4	95	Зачтено
2013	37	104	4	88	Зачтено
2014	37	6	4	80	Зачтено
2015	37	108	4	92	Отлично
2016	37	16	4	100	Отлично
2017	37	335	4	100	Зачтено
2018	37	336	4	70	Зачтено
2019	37	18	4	95	Отлично
2020	37	99	5	100	Зачтено
2021	37	105	5	81	Хорошо
2022	37	113	5	80	Зачтено
2023	37	6	5	85	Зачтено
2024	37	337	5	85	Хорошо
2025	37	24	5	92	Отлично
2026	37	114	5	84	Зачтено
2027	37	45	5	100	Отлично
2028	37	39	6	40	Не атеестован
2029	37	116	6	35	Не атеестован
2030	37	117	6	31	Не атеестован
2031	37	6	6	0	Не атеестован
2032	37	77	6	32	Не атеестован
2033	37	119	6	32	Не атеестован
2034	38	3	1	82	Зачтено
2035	38	12	1	76	Хорошо
2036	38	4	1	98	Отлично
2037	38	268	1	91	Отлично
2038	38	298	1	99	Отлично
2039	38	356	1	95	Отлично
2040	38	6	1	86	Зачтено
2041	38	23	1	90	Зачтено
2042	38	11	2	85	Зачтено
2043	38	14	2	95	Зачтено
2044	38	298	2	95	Отлично
2045	38	357	2	91	Зачтено
2046	38	5	2	100	Зачтено
2047	38	6	2	86	Зачтено
2048	38	300	2	91	Отлично
2049	38	7	2	96	Зачтено
2050	38	44	2	100	Отлично
2051	38	16	2	91	Отлично
2052	38	17	2	73	Зачтено
2053	38	77	2	95	Отлично
2054	38	125	2	94	Отлично
2055	38	21	3	78	Хорошо
2056	38	92	3	98	Отлично
2057	38	302	3	91	Зачтено
2058	38	303	3	92	Зачтено
2059	38	304	3	100	Зачтено
2060	38	6	3	100	Зачтено
2061	38	305	3	74	Зачтено
2062	38	306	3	93	Отлично
2063	38	307	3	91	Отлично
2064	38	308	4	91	Отлично
2065	38	309	4	100	Отлично
2066	38	311	4	95	Отлично
2067	38	358	4	100	Отлично
2068	38	312	4	98	Зачтено
2069	38	6	4	100	Зачтено
2070	38	122	4	95	Отлично
2071	38	313	4	96	Зачтено
2072	38	314	4	91	Отлично
2073	38	315	4	94	Зачтено
2074	38	316	4	91	Отлично
2075	38	16	4	100	Отлично
2076	38	1	5	95	Отлично
2077	38	318	5	93	Отлично
2078	38	319	5	92	Зачтено
2079	38	359	5	91	Отлично
2080	38	251	5	100	Зачтено
2081	38	320	5	91	Отлично
2082	38	6	5	96	Зачтено
2083	38	43	5	100	Отлично
2084	38	360	5	95	Отлично
2085	38	361	6	40	Не атеестован
2086	38	323	6	25	Не атеестован
2087	38	324	6	37	Не атеестован
2088	38	362	6	22	Не атеестован
2089	38	327	6	37	Не атеестован
2090	38	6	6	10	Не атеестован
2091	38	328	6	40	Не атеестован
2092	38	329	6	40	Не атеестован
2093	38	363	6	36	Не атеестован
2094	38	317	6	37	Не атеестован
2095	39	266	1	98	Отлично
2096	39	267	1	45	Не атеестован
2097	39	3	1	65	Зачтено
2098	39	268	1	61	Удовлетворительно
2099	39	6	1	40	Не атеестован
2100	39	239	1	62	Удовлетворительно
2101	39	17	1	67	Зачтено
2102	39	269	1	64	Удовлетворительно
2103	39	1	2	96	Отлично
2104	39	270	2	92	Отлично
2105	39	271	2	100	Зачтено
2106	39	11	2	61	Зачтено
2107	39	12	2	61	Удовлетворительно
2108	39	272	2	92	Отлично
2109	39	5	2	70	Зачтено
2110	39	6	2	30	Не атеестован
2111	39	122	2	91	Отлично
2112	39	23	2	63	Зачтено
2113	39	16	2	86	Хорошо
2114	39	273	2	61	Удовлетворительно
2115	39	21	3	30	Не атеестован
2116	39	4	3	61	Удовлетворительно
2117	39	14	3	61	Зачтено
2118	39	6	3	0	Не атеестован
2119	39	274	3	100	Отлично
2120	39	275	3	65	Удовлетворительно
2121	39	276	3	61	Удовлетворительно
2122	39	125	3	62	Удовлетворительно
2123	39	277	4	92	Зачтено
2124	39	278	4	79	Хорошо
2125	39	279	4	80	Зачтено
2126	39	280	4	15	Не атеестован
2127	39	6	4	15	Не атеестован
2128	39	281	4	66	Удовлетворительно
2129	39	7	4	62	Зачтено
2130	39	282	4	66	Зачтено
2131	39	283	4	11	Не атеестован
2132	39	16	4	85	Хорошо
2133	39	77	4	65	Удовлетворительно
2134	39	284	4	92	Зачтено
2135	39	80	5	12	Не атеестован
2136	39	285	5	20	Не атеестован
2137	39	286	5	40	Не атеестован
2138	39	287	5	70	Зачтено
2139	39	288	5	61	Удовлетворительно
2140	39	6	5	0	Не атеестован
2141	39	289	5	61	Удовлетворительно
2142	39	290	5	61	Зачтено
2143	39	291	5	61	Удовлетворительно
2144	39	292	6	40	Не атеестован
2145	39	6	6	0	Не атеестован
2146	39	293	6	29	Не атеестован
2147	39	294	6	10	Не атеестован
2148	39	295	6	25	Не атеестован
2149	39	296	6	40	Не атеестован
2150	39	297	6	25	Не атеестован
2151	40	2	1	77	Хорошо
2152	40	3	1	94	Зачтено
2153	40	12	1	91	Отлично
2154	40	4	1	96	Отлично
2155	40	238	1	84	Хорошо
2156	40	6	1	91	Зачтено
2157	40	239	1	89	Хорошо
2158	40	240	1	84	Зачтено
2159	40	1	2	92	Отлично
2160	40	2	2	95	Отлично
2161	40	11	2	85	Зачтено
2162	40	14	2	80	Зачтено
2163	40	241	2	86	Зачтено
2164	40	242	2	100	Отлично
2165	40	6	2	91	Зачтено
2166	40	7	2	91	Зачтено
2167	40	23	2	91	Зачтено
2168	40	243	2	96	Отлично
2169	40	63	2	95	Отлично
2170	40	16	2	95	Отлично
2171	40	17	2	73	Зачтено
2172	40	77	2	97	Отлично
2173	40	21	3	94	Отлично
2174	40	244	3	90	Зачтено
2175	40	245	3	92	Отлично
2176	40	6	3	91	Зачтено
2177	40	68	3	91	Отлично
2178	40	246	3	100	Отлично
2179	40	247	3	100	Зачтено
2180	40	248	3	85	Зачтено
2181	40	125	3	96	Отлично
2182	40	249	4	100	Отлично
2183	40	250	4	95	Отлично
2184	40	251	4	96	Зачтено
2185	40	5	4	80	Зачтено
2186	40	252	4	95	Отлично
2187	40	6	4	76	Зачтено
2188	40	246	4	100	Отлично
2189	40	253	4	100	Отлично
2190	40	254	4	91	Отлично
2191	40	63	4	95	Отлично
2192	40	16	4	100	Отлично
2193	40	255	5	100	Отлично
2194	40	256	5	70	Зачтено
2195	40	257	5	92	Отлично
2196	40	6	5	80	Зачтено
2197	40	258	5	95	Отлично
2198	40	259	5	95	Отлично
2199	40	260	5	96	Отлично
2200	40	27	5	100	Отлично
2201	40	261	6	35	Не атеестован
2202	40	262	6	40	Не атеестован
2203	40	263	6	30	Не атеестован
2204	40	6	6	40	Не атеестован
2205	40	264	6	30	Не атеестован
2206	40	265	6	36	Не атеестован
2207	41	91	1	76	Хорошо
2208	41	3	1	95	Зачтено
2209	41	92	1	100	Отлично
2210	41	14	1	93	Зачтено
2211	41	93	1	100	Отлично
2212	41	6	1	91	Зачтено
2213	41	7	1	78	Зачтено
2214	41	23	1	94	Зачтено
2215	41	8	1	91	Отлично
2216	41	1	2	100	Отлично
2217	41	94	2	98	Отлично
2218	41	11	2	84	Зачтено
2219	41	12	2	99	Отлично
2220	41	4	2	93	Отлично
2221	41	95	2	61	Зачтено
2222	41	5	2	100	Зачтено
2223	41	6	2	91	Зачтено
2224	41	96	2	83	Зачтено
2225	41	16	2	91	Отлично
2226	41	17	2	70	Зачтено
2227	41	97	2	85	Зачтено
2228	41	19	2	91	Отлично
2229	41	430	3	92	Зачтено
2230	41	98	3	93	Зачтено
2231	41	99	3	81	Зачтено
2232	41	21	3	91	Отлично
2233	41	6	3	76	Зачтено
2234	41	24	3	94	Отлично
2235	41	68	3	96	Отлично
2236	41	100	3	96	Отлично
2237	41	102	4	94	Отлично
2238	41	103	4	96	Отлично
2239	41	104	4	100	Зачтено
2240	41	105	4	92	Отлично
2241	41	431	4	96	Зачтено
2242	41	6	4	80	Зачтено
2243	41	108	4	100	Отлично
2244	41	16	4	91	Отлично
2245	41	432	4	100	Отлично
2246	41	18	4	91	Отлично
2247	41	109	5	81	Зачтено
2248	41	111	5	92	Отлично
2249	41	433	5	94	Зачтено
2250	41	434	5	100	Зачтено
2251	41	113	5	100	Зачтено
2252	41	6	5	91	Зачтено
2253	41	114	5	91	Зачтено
2254	41	45	5	91	Отлично
2255	41	77	5	95	Отлично
2256	41	115	6	20	Не атеестован
